title,description,url
MUSIQ - FSJ - Musique,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/musiq
NEURO - Neuroscience and Mental Health Institute,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/neuro
NORSE - Old Norse,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/norse
NORW - Norwegian,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/norw
NS - Native Studies,"Offered By:
Faculty of Native Studies",https://apps.ualberta.ca/catalogue/course/ns
NU FS - Nutrition and Food Sciences,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/nu_fs
NURS - Nursing,"Offered By:
Faculty of Nursing",https://apps.ualberta.ca/catalogue/course/nurs
NUTR - Nutrition,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/nutr
OB GY - Obstetrics and Gynaecology,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/ob_gy
OBIOL - Oral Biology,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/obiol
OCCTH - Occupational Therapy,"Offered By:
Faculty of Rehabilitation Medicine",https://apps.ualberta.ca/catalogue/course/occth
OM - Operations Management,"Offered By:
Faculty of Business",https://apps.ualberta.ca/catalogue/course/om
ONCOL - Oncology,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/oncol
OPHTH - Ophthalmology,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/ophth
PAED - Paediatrics,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/paed
PALEO - Paleontology,"Offered By:
Faculty of Science",https://apps.ualberta.ca/catalogue/course/paleo
PCOLE - FSJ - Pharmacologie,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/pcole
PET E - Petroleum Engineering,"Offered By:
Faculty of Engineering",https://apps.ualberta.ca/catalogue/course/pet_e
PGDE - Postgraduate Dental Education,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/pgde
PGME - Postgraduate Medical Education,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/pgme
PHARM - Pharmacy,"Offered By:
Faculty of Pharmacy and Pharmaceutical Sciences",https://apps.ualberta.ca/catalogue/course/pharm
PHIL - Philosophy,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/phil
PHILE - FSJ - Philosophie,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/phile
PHYS - Physics,"Offered By:
Faculty of Science",https://apps.ualberta.ca/catalogue/course/phys
PHYSE - FSJ - Physiologie,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/physe
PHYSL - Physiology,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/physl
PHYSQ - FSJ - Physique,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/physq
PL SC - Plant Science,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/pl_sc
PLAN - Urban and Regional Planning,"Offered By:
Faculty of Science

Faculty of Arts",https://apps.ualberta.ca/catalogue/course/plan
PMCOL - Pharmacology,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/pmcol
POL S - Political Science,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/pol_s
POLSH - Polish,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/polsh
PORT - Portuguese,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/port
PSSTC - CCA - Préposé aux soins de santé,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/psstc
PSYCE - FSJ - Psychologie,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/psyce
PSYCH - Psychology,"Offered By:
Faculty of Science

Faculty of Arts",https://apps.ualberta.ca/catalogue/course/psych
PSYCI - Psychiatry,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/psyci
PTHER - Physical Therapy,"Offered By:
Faculty of Rehabilitation Medicine",https://apps.ualberta.ca/catalogue/course/pther
PUNJ - Punjabi,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/punj
R SOC - Rural Sociology,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/r_soc
RADDI - Radiology and Diagnostic Imaging,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/raddi
RADTH - Radiation Therapy,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/radth
REHAB - Rehabilitation Medicine,"Offered By:
Faculty of Rehabilitation Medicine",https://apps.ualberta.ca/catalogue/course/rehab
RELIG - Religious Studies,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/relig
REN R - Renewable Resources,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/ren_r
RLS - Recreation and Leisure Studies,"Offered By:
Faculty of Kinesiology, Sport, and Recreation",https://apps.ualberta.ca/catalogue/course/rls
RSCH - Research,"Offered By:
Faculty of Graduate Studies and Research",https://apps.ualberta.ca/catalogue/course/rsch
RUSS - Russian,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/russ
SANSK - Sanskrit,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/sansk
SC INF - Sciences infirmières,"Offered By:
Faculty of Nursing",https://apps.ualberta.ca/catalogue/course/sc_inf
SC PO - FSJ - Science politique,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/sc_po
SCAND - Scandinavian,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/scand
SCI - Science,"Offered By:
Faculty of Science",https://apps.ualberta.ca/catalogue/course/sci
SCSOC - FSJ - Sciences sociales,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/scsoc
SCSP - FSJ - Sciences socio-politiques,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/scsp
"SEM - Strategy, Entrepreneurship and Management","Offered By:
Faculty of Business",https://apps.ualberta.ca/catalogue/course/sem
SLAV - Slavic and East European Studies,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/slav
SOC - Sociology,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/soc
SOCIE - FSJ - Sociologie,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/socie
SPAN - Spanish,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/span
SPH - School of Public Health,"Offered By:
School of Public Health",https://apps.ualberta.ca/catalogue/course/sph
SPRIT - Spirituality and Multi-Faith Theologies,"Offered By:
St Stephen's College",https://apps.ualberta.ca/catalogue/course/sprit
STAT - Statistics,"Offered By:
Faculty of Science",https://apps.ualberta.ca/catalogue/course/stat
STATQ - FSJ - Statistique,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/statq
"STS - Science, Technology, and Society","Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/sts
SURG - Surgery,"Offered By:
Faculty of Medicine and Dentistry",https://apps.ualberta.ca/catalogue/course/surg
SUST - Sustainability,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/sust
SWED - Swedish,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/swed
T DES - Theatre Design,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/t_des
TAACO - CCA - Comptabilité,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/taaco
TAAFI - CCA - Finance,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/taafi
TAAMG - CCA - Management,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/taamg
TAAMK - CCA - Marketing,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/taamk
TAARH - CCA - Ressources humaines,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/taarh
TAATC - CCA - Tronc commun,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/taatc
THES - Thesis,"Offered By:
Faculty of Graduate Studies and Research",https://apps.ualberta.ca/catalogue/course/thes
UKR - Ukrainian,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/ukr
UNIV - University,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/univ
WGS - Women's and Gender Studies,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/wgs
WKEXP - Work Experience,"Offered By:
Faculty of Agricultural, Life and Environmental Sciences

Faculty of Arts

Faculty of Business

Faculty of Engineering

Faculty of Science",https://apps.ualberta.ca/catalogue/course/wkexp
WRITE - Write (Creative Writing),"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/write
WRS - Writing Studies,"Offered By:
Faculty of Arts",https://apps.ualberta.ca/catalogue/course/wrs
ZOOL - Zoology,"Offered By:
Faculty of Science",https://apps.ualberta.ca/catalogue/course/zool
ZOOLE - FSJ - Zoologie,"Offered By:
Faculté Saint-Jean",https://apps.ualberta.ca/catalogue/course/zoole
ASTRO 101 - Black Holes,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/101
ASTRO 120 - Astronomy of the Solar System,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/120
ASTRO 122 - Astronomy of Stars and Galaxies,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/122
ASTRO 122 - Astronomy of Stars and Galaxies,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/122
ASTRO 320 - Stellar Astrophysics I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/320
ASTRO 322 - Galactic and Extragalactic Astrophysics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/322
ASTRO 322 - Galactic and Extragalactic Astrophysics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/322
ASTRO 429 - Upper Atmosphere and Space Physics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/429
ASTRO 429 - Upper Atmosphere and Space Physics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/429
ASTRO 430 - Physical Cosmology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/430
ASTRO 430 - Physical Cosmology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/430
ASTRO 465 - Stellar Astrophysics II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/465
ASTRO 495 - Special Topics in Astrophysics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/495
ASTRO 495 - Special Topics in Astrophysics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/495
ASTRO 565 - Stellar Astrophysics II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/565
ASTRO 595 - Special Topics in Astrophysics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/595
ASTRO 595 - Special Topics in Astrophysics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/astro/595
BIOIN 301 - Bioinformatics I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/bioin/301
BIOIN 401 - Bioinformatics II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/bioin/401
BIOIN 401 - Bioinformatics II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/bioin/401
BIOL 107 - Introduction to Cell Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/107
BIOL 107 - Introduction to Cell Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/107
BIOL 108 - Introduction to Biological Diversity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/108
BIOL 108 - Introduction to Biological Diversity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/108
BIOL 201 - Eukaryotic Cellular Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/201
BIOL 201 - Eukaryotic Cellular Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/201
BIOL 207 - Molecular Genetics and Heredity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/207
BIOL 207 - Molecular Genetics and Heredity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/207
BIOL 208 - Principles of Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/208
BIOL 208 - Principles of Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/208
BIOL 221 - Mechanisms of Evolution,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/221
BIOL 221 - Mechanisms of Evolution,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/221
BIOL 298 - Understanding Biological Research,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/298
BIOL 298 - Understanding Biological Research,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/298
BIOL 299 - Research Opportunity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/299
BIOL 299 - Research Opportunity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/299
BIOL 310 - Biology of Aging,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/310
BIOL 315 - Biology: An Historical Perspective,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/315
BIOL 322 - Diversity and Evolution of Microbial Life,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/322
BIOL 330 - Introduction to Biological Data,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/330
BIOL 330 - Introduction to Biological Data,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/330
BIOL 332 - Community Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/332
BIOL 333 - Wetland Science and Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/333
BIOL 335 - Principles of Systematics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/335
BIOL 335 - Principles of Systematics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/335
BIOL 341 - Ecotoxicology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/341
BIOL 343 - Techniques for Macromolecular Characterization,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/343
BIOL 343 - Techniques for Macromolecular Characterization,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/343
BIOL 361 - Marine Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/361
BIOL 361 - Marine Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/361
BIOL 364 - Freshwater Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/364
BIOL 365 - Methods in Freshwater Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/365
BIOL 366 - Northern Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/366
BIOL 366 - Northern Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/366
BIOL 367 - Conservation Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/367
BIOL 380 - Genetic Analysis of Populations,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/380
BIOL 380 - Genetic Analysis of Populations,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/380
BIOL 381 - A Planet in Crisis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/381
BIOL 384 - Global Change and Ecosystems,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/384
BIOL 390 - Literature Review Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/390
BIOL 391 - Techniques in Molecular Biology and Bioinformatics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/391
BIOL 391 - Techniques in Molecular Biology and Bioinformatics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/391
BIOL 392 - Laboratory Techniques in Molecular Ecology and Systematics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/biol/392
